gene_id	n_exons
MSTRG.26218	1
MSTRG.26219	3
MSTRG.2622	73
MSTRG.26220	1
MSTRG.26221	17
MSTRG.26222	3
MSTRG.26223	4
MSTRG.26224	7
MSTRG.26225	1
MSTRG.26226	24
MSTRG.26227	1
MSTRG.26228	1
MSTRG.26229	1
MSTRG.2623	2
MSTRG.26230	2
MSTRG.26231	1
MSTRG.26232	8
MSTRG.26233	9
MSTRG.26234	1
MSTRG.26235	1
MSTRG.26236	13
MSTRG.26237	1
MSTRG.26238	1
MSTRG.26239	11
MSTRG.2624	3
MSTRG.26240	4
MSTRG.26241	3
MSTRG.26242	1
MSTRG.26243	1
MSTRG.26244	8
MSTRG.26245	1
MSTRG.26246	5
MSTRG.26247	16
MSTRG.26248	1
MSTRG.26249	1
MSTRG.2625	3
MSTRG.26250	6
MSTRG.26251	7
MSTRG.26252	1
MSTRG.26253	10
MSTRG.26254	2
MSTRG.26255	19
MSTRG.26256	14
MSTRG.26257	1
MSTRG.26258	1
MSTRG.26259	1
MSTRG.2626	1
MSTRG.26260	1
MSTRG.26261	5
MSTRG.26262	16
MSTRG.26263	1
MSTRG.26264	23
MSTRG.26265	2
MSTRG.26266	4
MSTRG.26267	1
MSTRG.26268	7
MSTRG.26269	8
MSTRG.2627	10
MSTRG.26270	7
MSTRG.26271	8
MSTRG.26272	8
MSTRG.26273	6
MSTRG.26274	9
MSTRG.26275	24
MSTRG.26276	1
MSTRG.26277	1
MSTRG.26278	1
MSTRG.26279	8
MSTRG.2628	2
MSTRG.26280	10
MSTRG.26281	2
MSTRG.26282	20
MSTRG.26283	1
MSTRG.26284	7
MSTRG.26285	8
MSTRG.26286	17
MSTRG.26287	1
MSTRG.26288	4
MSTRG.26289	1
MSTRG.2629	11
MSTRG.26290	13
MSTRG.26291	11
MSTRG.26292	1
MSTRG.26293	1
MSTRG.26294	4
MSTRG.26295	6
MSTRG.26296	4
MSTRG.26297	6
MSTRG.26298	33
MSTRG.26299	2
MSTRG.263	4
MSTRG.2630	3
MSTRG.26300	16
MSTRG.26301	8
MSTRG.26302	12
MSTRG.26303	1
MSTRG.26304	14
MSTRG.26305	2
MSTRG.26306	17
MSTRG.26307	27
MSTRG.26308	1
MSTRG.26309	1
MSTRG.2631	1
MSTRG.26310	35
MSTRG.26311	4
MSTRG.26312	1
MSTRG.26313	17
MSTRG.26314	6
MSTRG.26315	6
MSTRG.26316	9
MSTRG.26317	11
MSTRG.26318	1
MSTRG.26319	17
MSTRG.2632	5
MSTRG.26320	11
MSTRG.26321	24
MSTRG.26322	1
MSTRG.26323	3
MSTRG.26324	6
MSTRG.26325	5
MSTRG.26326	1
MSTRG.26327	6
MSTRG.26328	5
MSTRG.26329	1
MSTRG.2633	1
MSTRG.26330	15
MSTRG.26331	6
MSTRG.26332	7
MSTRG.26333	1
MSTRG.26334	1
MSTRG.26335	5
MSTRG.26336	24
MSTRG.26337	8
MSTRG.26338	1
MSTRG.26339	32
MSTRG.2634	3
MSTRG.26340	1
MSTRG.26341	4
MSTRG.26342	5
MSTRG.26343	16
MSTRG.26344	1
MSTRG.26345	1
MSTRG.26346	20
MSTRG.26347	1
MSTRG.26348	9
MSTRG.26349	13
MSTRG.2635	8
MSTRG.26350	1
MSTRG.26351	1
MSTRG.26352	15
MSTRG.26353	5
MSTRG.26354	2
MSTRG.26355	11
MSTRG.26356	9
MSTRG.26357	13
MSTRG.26358	1
MSTRG.26359	2
MSTRG.2636	4
MSTRG.26360	9
MSTRG.26361	1
MSTRG.26362	7
MSTRG.26363	4
MSTRG.26364	8
MSTRG.26365	19
MSTRG.26366	1
MSTRG.26367	2
MSTRG.26368	8
MSTRG.26369	7
MSTRG.2637	6
MSTRG.26370	2
MSTRG.26371	1
MSTRG.26372	8
MSTRG.26373	1
MSTRG.26374	2
MSTRG.26375	4
MSTRG.26376	31
MSTRG.26377	5
MSTRG.26378	18
MSTRG.26379	4
MSTRG.2638	6
MSTRG.26380	8
MSTRG.26381	2
MSTRG.26382	20
MSTRG.26383	1
MSTRG.26384	13
MSTRG.26385	1
MSTRG.26386	1
MSTRG.26387	5
MSTRG.26388	8
MSTRG.26389	1
MSTRG.2639	1
MSTRG.26390	17
MSTRG.26391	1
MSTRG.26392	8
MSTRG.26393	1
MSTRG.26394	19
MSTRG.26395	39
MSTRG.26396	5
MSTRG.26397	17
MSTRG.26398	1
MSTRG.26399	1
MSTRG.264	3
MSTRG.2640	2
MSTRG.26400	18
MSTRG.26401	1
MSTRG.26402	3
MSTRG.26403	2
MSTRG.26404	20
MSTRG.26405	5
MSTRG.26406	1
MSTRG.26407	4
MSTRG.26408	1
MSTRG.26409	1
MSTRG.2641	1
MSTRG.26410	19
MSTRG.26411	12
MSTRG.26412	12
MSTRG.26413	9
MSTRG.26414	2
MSTRG.26415	6
MSTRG.26416	5
MSTRG.26417	3
MSTRG.26418	2
MSTRG.26419	3
MSTRG.2642	2
MSTRG.26420	5
MSTRG.26421	7
MSTRG.26422	3
MSTRG.26423	2
MSTRG.26424	15
MSTRG.26425	1
MSTRG.26426	3
MSTRG.26427	2
MSTRG.26428	2
MSTRG.26429	1
MSTRG.2643	5
MSTRG.26430	5
MSTRG.26431	2
MSTRG.26432	51
MSTRG.26433	20
MSTRG.26434	5
MSTRG.26435	1
MSTRG.26436	1
MSTRG.26437	20
MSTRG.26438	10
MSTRG.26439	1
MSTRG.2644	3
MSTRG.26440	6
MSTRG.26441	2
MSTRG.26442	24
MSTRG.26443	5
MSTRG.26444	5
MSTRG.26445	12
MSTRG.26446	8
MSTRG.26447	2
MSTRG.26448	3
MSTRG.26449	1
MSTRG.2645	32
MSTRG.26450	3
MSTRG.26451	3
MSTRG.26452	6
MSTRG.26453	29
MSTRG.26454	4
MSTRG.26455	1
MSTRG.26456	1
MSTRG.26457	1
MSTRG.26458	1
MSTRG.26459	1
MSTRG.2646	11
MSTRG.26460	5
MSTRG.26461	2
MSTRG.26462	1
MSTRG.26463	3
MSTRG.26464	7
MSTRG.26465	4
MSTRG.26466	5
MSTRG.26467	1
MSTRG.26468	18
MSTRG.26469	13
MSTRG.2647	23
MSTRG.26470	3
MSTRG.26471	20
MSTRG.26472	1
MSTRG.26473	1
MSTRG.26474	5
MSTRG.26475	1
MSTRG.26476	1
MSTRG.26477	1
MSTRG.26478	10
MSTRG.26479	2
MSTRG.2648	1
MSTRG.26480	9
MSTRG.26481	1
MSTRG.26482	2
MSTRG.26483	5
MSTRG.26484	3
MSTRG.26485	11
MSTRG.26486	18
MSTRG.26487	1
MSTRG.26488	1
MSTRG.26489	1
MSTRG.2649	1
MSTRG.26490	6
MSTRG.26491	3
MSTRG.26492	1
MSTRG.26493	18
MSTRG.26494	1
MSTRG.26495	1
MSTRG.26496	1
MSTRG.26497	1
MSTRG.26498	1
MSTRG.26499	1
MSTRG.265	4
MSTRG.2650	1
MSTRG.26500	1
MSTRG.26501	1
MSTRG.26502	1
MSTRG.26503	4
MSTRG.26504	14
MSTRG.26505	2
MSTRG.26506	26
MSTRG.26507	4
MSTRG.26508	15
MSTRG.26509	1
MSTRG.2651	35
MSTRG.26510	1
MSTRG.26511	77
MSTRG.26512	2
MSTRG.26513	1
MSTRG.26514	19
MSTRG.26515	11
MSTRG.26516	42
MSTRG.26517	5
MSTRG.26518	17
MSTRG.26519	6
MSTRG.2652	1
MSTRG.26520	6
MSTRG.26521	9
MSTRG.26522	8
MSTRG.26523	1
MSTRG.26524	7
MSTRG.26525	5
MSTRG.26526	7
MSTRG.26527	2
MSTRG.26528	7
MSTRG.26529	8
MSTRG.2653	1
MSTRG.26530	1
MSTRG.26531	14
MSTRG.26532	15
MSTRG.26533	7
MSTRG.26534	2
MSTRG.26535	3
MSTRG.26536	1
MSTRG.26537	1
MSTRG.26538	4
MSTRG.26539	2
MSTRG.2654	1
MSTRG.26540	4
MSTRG.26541	1
MSTRG.26542	4
MSTRG.26543	8
MSTRG.26544	5
MSTRG.26545	7
MSTRG.26546	10
MSTRG.26547	15
MSTRG.26548	1
MSTRG.26549	1
MSTRG.2655	1
MSTRG.26550	16
MSTRG.26551	15
MSTRG.26552	2
MSTRG.26553	6
MSTRG.26554	5
MSTRG.26555	2
MSTRG.26556	11
MSTRG.26557	10
MSTRG.26558	34
MSTRG.26559	8
MSTRG.2656	2
MSTRG.26560	8
MSTRG.26561	11
MSTRG.26562	23
MSTRG.26563	3
MSTRG.26564	18
MSTRG.26565	5
MSTRG.26566	2
MSTRG.26567	4
MSTRG.26568	5
MSTRG.26569	12
MSTRG.2657	9
MSTRG.26570	2
MSTRG.26571	21
MSTRG.26572	10
MSTRG.26573	9
MSTRG.26574	9
MSTRG.26575	6
MSTRG.26576	19
MSTRG.26577	14
MSTRG.26578	11
MSTRG.26579	28
MSTRG.2658	9
MSTRG.26580	2
MSTRG.26581	48
MSTRG.26582	17
MSTRG.26583	1
MSTRG.26584	41
MSTRG.26585	1
MSTRG.26586	2
MSTRG.26587	1
MSTRG.26588	12
MSTRG.26589	6
MSTRG.2659	1
MSTRG.26590	15
MSTRG.26591	3
MSTRG.26592	4
MSTRG.26593	10
MSTRG.26594	1
MSTRG.26595	3
MSTRG.26596	20
MSTRG.26597	6
MSTRG.26598	10
MSTRG.26599	3
MSTRG.266	5
MSTRG.2660	1
MSTRG.26600	6
MSTRG.26601	3
MSTRG.26602	13
MSTRG.26603	1
MSTRG.26604	24
MSTRG.26605	2
MSTRG.26606	1
MSTRG.26607	2
MSTRG.26608	1
MSTRG.26609	1
MSTRG.2661	4
MSTRG.26610	1
MSTRG.26611	1
MSTRG.26612	1
MSTRG.26613	9
MSTRG.26614	1
MSTRG.26615	3
MSTRG.26616	1
MSTRG.26617	3
MSTRG.26618	8
MSTRG.26619	10
MSTRG.2662	3
MSTRG.26620	3
MSTRG.26621	1
MSTRG.26622	3
MSTRG.26623	5
MSTRG.26624	3
MSTRG.26625	15
MSTRG.26626	4
MSTRG.26627	26
MSTRG.26628	21
MSTRG.26629	9
MSTRG.2663	4
MSTRG.26630	9
MSTRG.26631	9
MSTRG.26632	3
MSTRG.26633	8
MSTRG.26634	21
MSTRG.26635	1
MSTRG.26636	1
MSTRG.26637	5
MSTRG.26638	4
MSTRG.26639	2
MSTRG.2664	5
MSTRG.26640	8
MSTRG.26641	1
MSTRG.26642	7
MSTRG.26643	1
MSTRG.26644	2
MSTRG.26645	1
MSTRG.26646	24
MSTRG.26647	14
MSTRG.26648	1
MSTRG.26649	17
MSTRG.2665	1
MSTRG.26650	1
MSTRG.26651	20
MSTRG.26652	1
MSTRG.26653	1
MSTRG.26654	4
MSTRG.26655	66
MSTRG.26656	1
MSTRG.26657	15
MSTRG.26658	4
MSTRG.26659	1
MSTRG.2666	15
MSTRG.26660	7
MSTRG.26661	1
MSTRG.26662	5
MSTRG.26663	1
MSTRG.26664	4
MSTRG.26665	3
MSTRG.26666	27
MSTRG.26667	1
MSTRG.26668	17
MSTRG.26669	2
MSTRG.2667	13
MSTRG.26670	1
MSTRG.26671	1
MSTRG.26672	1
MSTRG.26673	2
MSTRG.26674	1
MSTRG.26675	17
MSTRG.26676	2
MSTRG.26677	1
MSTRG.26678	15
MSTRG.26679	5
MSTRG.2668	3
MSTRG.26680	1
MSTRG.26681	1
MSTRG.26682	12
MSTRG.26683	1
MSTRG.26684	19
MSTRG.26685	6
MSTRG.26686	12
MSTRG.26687	1
MSTRG.26688	5
MSTRG.26689	2
MSTRG.2669	29
MSTRG.26690	4
MSTRG.26691	5
MSTRG.26692	3
MSTRG.26693	5
MSTRG.26694	1
MSTRG.26695	11
MSTRG.26696	4
MSTRG.26697	12
MSTRG.26698	1
MSTRG.26699	22
MSTRG.267	3
MSTRG.2670	1
MSTRG.26700	1
MSTRG.26701	3
MSTRG.26702	15
MSTRG.26703	1
MSTRG.26704	1
MSTRG.26705	2
MSTRG.26706	7
MSTRG.26707	15
MSTRG.26708	35
MSTRG.26709	1
MSTRG.2671	1
MSTRG.26710	1
MSTRG.26711	33
MSTRG.26712	12
MSTRG.26713	1
MSTRG.26714	3
MSTRG.26715	8
MSTRG.26716	1
MSTRG.26717	8
MSTRG.26718	2
MSTRG.26719	4
MSTRG.2672	11
MSTRG.26720	1
MSTRG.26721	1
MSTRG.26722	53
MSTRG.26723	3
MSTRG.26724	2
MSTRG.26725	1
MSTRG.26726	1
MSTRG.26727	1
MSTRG.26728	12
MSTRG.26729	4
MSTRG.2673	14
MSTRG.26730	1
MSTRG.26731	1
MSTRG.26732	1
MSTRG.26733	15
MSTRG.26734	1
MSTRG.26735	11
MSTRG.26736	2
MSTRG.26737	6
MSTRG.26738	6
MSTRG.26739	3
MSTRG.2674	9
MSTRG.26740	3
MSTRG.26741	6
MSTRG.26742	1
MSTRG.26743	7
MSTRG.26744	5
MSTRG.26745	4
MSTRG.26746	14
MSTRG.26747	1
MSTRG.26748	4
MSTRG.26749	2
MSTRG.2675	1
MSTRG.26750	6
MSTRG.26751	23
MSTRG.26752	10
MSTRG.26753	4
MSTRG.26754	1
MSTRG.26755	1
MSTRG.26756	17
MSTRG.26757	2
MSTRG.26758	1
MSTRG.26759	6
MSTRG.2676	1
MSTRG.26760	2
MSTRG.26761	1
MSTRG.26762	1
MSTRG.26763	4
MSTRG.26764	12
MSTRG.26765	10
MSTRG.26766	7
MSTRG.26767	11
MSTRG.26768	1
MSTRG.26769	2
MSTRG.2677	21
MSTRG.26770	20
MSTRG.26771	11
MSTRG.26772	3
MSTRG.26773	2
MSTRG.26774	1
MSTRG.26775	5
MSTRG.26776	1
MSTRG.26777	1
MSTRG.26778	1
MSTRG.26779	6
MSTRG.2678	19
MSTRG.26780	1
MSTRG.26781	2
MSTRG.26782	1
MSTRG.26783	4
MSTRG.26784	7
MSTRG.26785	24
MSTRG.26786	1
MSTRG.26787	3
MSTRG.26788	1
MSTRG.26789	20
MSTRG.2679	1
MSTRG.26790	1
MSTRG.26791	17
MSTRG.26792	1
MSTRG.26793	1
MSTRG.26794	10
MSTRG.26795	1
MSTRG.26796	1
MSTRG.26797	1
MSTRG.26798	25
MSTRG.26799	1
MSTRG.268	7
MSTRG.2680	5
MSTRG.26800	1
MSTRG.26801	1
MSTRG.26802	2
MSTRG.26803	8
MSTRG.26804	1
MSTRG.26805	5
MSTRG.26806	48
MSTRG.26807	40
MSTRG.26808	3
MSTRG.26809	2
MSTRG.2681	4
MSTRG.26810	10
MSTRG.26811	25
MSTRG.26812	1
MSTRG.26813	1
MSTRG.26814	1
MSTRG.26815	8
MSTRG.26816	1
MSTRG.26817	12
MSTRG.26818	2
MSTRG.26819	18
MSTRG.2682	1
MSTRG.26820	4
MSTRG.26821	1
MSTRG.26822	21
MSTRG.26823	1
MSTRG.26824	1
MSTRG.26825	2
MSTRG.26826	1
MSTRG.26827	12
MSTRG.26828	9
MSTRG.26829	5
MSTRG.2683	3
MSTRG.26830	1
MSTRG.26831	12
MSTRG.26832	1
MSTRG.26833	10
MSTRG.26834	15
MSTRG.26835	5
MSTRG.26836	3
MSTRG.26837	11
MSTRG.26838	12
MSTRG.26839	2
MSTRG.2684	24
MSTRG.26840	12
MSTRG.26841	1
MSTRG.26842	1
MSTRG.26843	1
MSTRG.26844	1
MSTRG.26845	1
MSTRG.26846	24
MSTRG.26847	1
MSTRG.26848	1
MSTRG.26849	1
MSTRG.2685	1
MSTRG.26850	1
MSTRG.26851	1
MSTRG.26852	1
MSTRG.26853	11
MSTRG.26854	1
MSTRG.26855	5
MSTRG.26856	6
MSTRG.26857	1
MSTRG.26858	1
MSTRG.26859	1
MSTRG.2686	2
MSTRG.26860	19
MSTRG.26861	1
MSTRG.26862	7
MSTRG.26863	1
MSTRG.26864	11
MSTRG.26865	1
MSTRG.26866	1
MSTRG.26867	1
MSTRG.26868	1
MSTRG.26869	1
MSTRG.2687	1
MSTRG.26870	1
MSTRG.26871	11
MSTRG.26872	4
MSTRG.26873	18
MSTRG.26874	1
MSTRG.26875	1
MSTRG.26876	1
MSTRG.26877	2
MSTRG.26878	2
MSTRG.26879	10
MSTRG.2688	6
MSTRG.26880	6
MSTRG.26881	10
MSTRG.26882	12
MSTRG.26883	4
MSTRG.26884	15
MSTRG.26885	2
MSTRG.26886	17
MSTRG.26887	5
MSTRG.26888	1
MSTRG.26889	2
MSTRG.2689	16
MSTRG.26890	1
MSTRG.26891	2
MSTRG.26892	1
MSTRG.26893	16
MSTRG.26894	4
MSTRG.26895	12
MSTRG.26896	1
MSTRG.26897	43
MSTRG.26898	4
MSTRG.26899	1
MSTRG.269	1
MSTRG.2690	8
MSTRG.26900	16
MSTRG.26901	1
MSTRG.26902	3
MSTRG.26903	4
MSTRG.26904	1
MSTRG.26905	34
MSTRG.26906	1
MSTRG.26907	1
MSTRG.26908	13
MSTRG.26909	4
MSTRG.2691	1
MSTRG.26910	19
MSTRG.26911	1
MSTRG.26912	22
MSTRG.26913	3
MSTRG.26914	20
MSTRG.26915	1
MSTRG.26916	5
MSTRG.26917	2
MSTRG.26918	13
MSTRG.26919	1
MSTRG.2692	4
MSTRG.26920	18
MSTRG.26921	1
MSTRG.26922	18
MSTRG.26923	13
MSTRG.26924	1
MSTRG.26925	1
MSTRG.26926	5
MSTRG.26927	17
MSTRG.26928	18
MSTRG.26929	12
MSTRG.2693	1
MSTRG.26930	16
MSTRG.26931	1
MSTRG.26932	1
MSTRG.26933	4
MSTRG.26934	8
MSTRG.26935	20
MSTRG.26936	1
MSTRG.26937	6
MSTRG.26938	1
MSTRG.26939	9
MSTRG.2694	3
MSTRG.26940	2
MSTRG.26941	21
MSTRG.26942	1
MSTRG.26943	4
MSTRG.26944	5
MSTRG.26945	1
MSTRG.26946	2
MSTRG.26947	3
MSTRG.26948	2
MSTRG.26949	2
MSTRG.2695	3
MSTRG.26950	4
MSTRG.26951	2
MSTRG.26952	17
MSTRG.26953	10
MSTRG.26954	8
MSTRG.26955	12
MSTRG.26956	1
MSTRG.26957	8
MSTRG.26958	1
MSTRG.26959	1
MSTRG.2696	86
MSTRG.26960	1
MSTRG.26961	71
MSTRG.26962	1
MSTRG.26963	2
MSTRG.26964	7
MSTRG.26965	1
MSTRG.26966	48
MSTRG.26967	8
MSTRG.26968	4
MSTRG.26969	5
MSTRG.2697	15
MSTRG.26970	12
MSTRG.26971	1
MSTRG.26972	1
MSTRG.26973	2
MSTRG.26974	10
MSTRG.26975	18
MSTRG.26976	5
MSTRG.26977	1
MSTRG.26978	1
MSTRG.26979	1
MSTRG.2698	16
MSTRG.26980	1
MSTRG.26981	3
MSTRG.26982	2
MSTRG.26983	1
MSTRG.26984	7
MSTRG.26985	9
MSTRG.26986	1
MSTRG.26987	2
MSTRG.26988	6
MSTRG.26989	3
MSTRG.2699	4
MSTRG.26990	6
MSTRG.26991	2
MSTRG.26992	1
MSTRG.26993	12
MSTRG.26994	3
MSTRG.26995	2
MSTRG.26996	15
MSTRG.26997	1
MSTRG.26998	24
MSTRG.26999	21
MSTRG.27	3
MSTRG.270	11
MSTRG.2700	2
MSTRG.27000	1
MSTRG.27001	1
MSTRG.27002	10
MSTRG.27003	1
MSTRG.27004	5
MSTRG.27005	4
MSTRG.27006	7
MSTRG.27007	2
MSTRG.27008	9
MSTRG.27009	5
MSTRG.2701	5
MSTRG.27010	14
MSTRG.27011	4
MSTRG.27012	1
MSTRG.27013	6
MSTRG.27014	7
MSTRG.27015	10
MSTRG.27016	17
MSTRG.27017	5
MSTRG.27018	103
MSTRG.27019	4
MSTRG.2702	1
MSTRG.27020	5
MSTRG.27021	1
MSTRG.27022	1
MSTRG.27023	3
MSTRG.27024	3
MSTRG.27025	4
MSTRG.27026	2
MSTRG.27027	27
MSTRG.27028	2
MSTRG.27029	12
MSTRG.2703	10
MSTRG.27030	23
MSTRG.27031	2
MSTRG.27032	10
MSTRG.27033	3
MSTRG.27034	19
MSTRG.27035	16
MSTRG.27036	6
MSTRG.27037	14
MSTRG.27038	2
MSTRG.27039	16
MSTRG.2704	25
MSTRG.27040	6
MSTRG.27041	6
MSTRG.27042	2
MSTRG.27043	5
MSTRG.27044	1
MSTRG.27045	1
MSTRG.27046	9
MSTRG.27047	1
MSTRG.27048	17
MSTRG.27049	3
MSTRG.2705	8
MSTRG.27050	3
MSTRG.27051	14
MSTRG.27052	2
MSTRG.27053	5
MSTRG.27054	2
MSTRG.27055	1
MSTRG.27056	1
MSTRG.27057	12
MSTRG.27058	8
MSTRG.27059	22
MSTRG.2706	7
MSTRG.27060	1
MSTRG.27061	1
MSTRG.27062	7
MSTRG.27063	9
MSTRG.27064	2
MSTRG.27065	2
MSTRG.27066	19
MSTRG.27067	5
MSTRG.27068	7
MSTRG.27069	1
MSTRG.2707	3
MSTRG.27070	1
MSTRG.27071	10
MSTRG.27072	3
MSTRG.27073	20
MSTRG.27074	1
MSTRG.27075	11
MSTRG.27076	2
MSTRG.27077	3
MSTRG.27078	2
MSTRG.27079	2
MSTRG.2708	2
MSTRG.27080	24
MSTRG.27081	1
MSTRG.27082	2
MSTRG.27083	1
MSTRG.27084	10
MSTRG.27085	30
MSTRG.27086	1
MSTRG.27087	24
MSTRG.27088	25
MSTRG.27089	2
MSTRG.2709	5
MSTRG.27090	4
MSTRG.27091	8
MSTRG.27092	1
MSTRG.27093	1
MSTRG.27094	1
MSTRG.27095	5
MSTRG.27096	5
MSTRG.27097	11
MSTRG.27098	1
MSTRG.27099	1
MSTRG.271	25
MSTRG.2710	4
MSTRG.27100	5
MSTRG.27101	7
MSTRG.27102	2
MSTRG.27103	15
MSTRG.27104	1
MSTRG.27105	2
MSTRG.27106	1
MSTRG.27107	3
MSTRG.27108	3
MSTRG.27109	1
MSTRG.2711	1
MSTRG.27110	2
MSTRG.27111	3
MSTRG.27112	4
MSTRG.27113	30
MSTRG.27114	1
MSTRG.27115	2
MSTRG.27116	3
MSTRG.27117	1
MSTRG.27118	2
MSTRG.27119	4
MSTRG.2712	8
MSTRG.27120	3
MSTRG.27121	2
MSTRG.27122	1
MSTRG.27123	2
MSTRG.27124	37
MSTRG.27125	1
MSTRG.27126	2
MSTRG.27127	3
MSTRG.27128	14
MSTRG.27129	1
MSTRG.2713	2
MSTRG.27130	9
MSTRG.27131	3
MSTRG.27132	1
MSTRG.27133	7
MSTRG.27134	1
MSTRG.27135	8
MSTRG.27136	1
MSTRG.27137	1
MSTRG.27138	2
MSTRG.27139	3
MSTRG.2714	15
MSTRG.27140	7
MSTRG.27141	1
MSTRG.27142	1
MSTRG.27143	1
MSTRG.27144	1
MSTRG.27145	5
MSTRG.27146	1
MSTRG.27147	9
MSTRG.27148	7
MSTRG.27149	2
MSTRG.2715	23
MSTRG.27150	6
MSTRG.27151	7
MSTRG.27152	2
MSTRG.27153	3
MSTRG.27154	4
MSTRG.27155	1
MSTRG.27156	2
MSTRG.27157	1
MSTRG.27158	5
MSTRG.27159	4
MSTRG.2716	8
MSTRG.27160	8
MSTRG.27161	1
MSTRG.27162	1
MSTRG.27163	1
MSTRG.27164	2
MSTRG.27165	3
MSTRG.27166	9
MSTRG.27167	1
MSTRG.27168	2
MSTRG.27169	1
MSTRG.2717	2
MSTRG.27170	2
MSTRG.27171	1
MSTRG.27172	3
MSTRG.27173	4
MSTRG.27174	1
MSTRG.27175	1
MSTRG.27176	27
MSTRG.27177	1
MSTRG.27178	1
MSTRG.27179	1
MSTRG.2718	2
MSTRG.27180	3
MSTRG.27181	1
MSTRG.27182	7
MSTRG.27183	2
MSTRG.27184	3
MSTRG.27185	2
MSTRG.27186	2
MSTRG.27187	1
MSTRG.27188	7
MSTRG.27189	3
MSTRG.2719	32
MSTRG.27190	1
MSTRG.27191	1
MSTRG.27192	11
MSTRG.27193	2
MSTRG.27194	9
MSTRG.27195	2
MSTRG.27196	1
MSTRG.27197	1
MSTRG.27198	4
MSTRG.27199	8
MSTRG.272	2
MSTRG.2720	40
MSTRG.27200	6
MSTRG.27201	1
MSTRG.27202	10
MSTRG.27203	2
MSTRG.27204	12
MSTRG.27205	4
MSTRG.27206	8
MSTRG.27207	6
MSTRG.27208	1
MSTRG.27209	2
MSTRG.2721	1
MSTRG.27210	2
MSTRG.27211	1
MSTRG.27212	2
MSTRG.27213	4
MSTRG.27214	6
MSTRG.27215	1
MSTRG.27216	1
MSTRG.27217	2
MSTRG.27218	1
MSTRG.27219	4
MSTRG.2722	3
MSTRG.27220	4
MSTRG.27221	8
MSTRG.27222	9
MSTRG.27223	1
MSTRG.27224	2
MSTRG.27225	1
MSTRG.27226	2
MSTRG.27227	1
MSTRG.27228	1
MSTRG.27229	12
MSTRG.2723	3
MSTRG.27230	1
MSTRG.27231	1
MSTRG.27232	18
MSTRG.27233	3
MSTRG.27234	1
MSTRG.27235	2
MSTRG.27236	1
MSTRG.27237	1
MSTRG.27238	1
MSTRG.27239	1
MSTRG.2724	3
MSTRG.27240	11
MSTRG.27241	1
MSTRG.27242	14
MSTRG.27243	7
MSTRG.27244	14
MSTRG.27245	14
MSTRG.27246	14
MSTRG.27247	1
MSTRG.27248	1
MSTRG.27249	1
MSTRG.2725	2
MSTRG.27250	1
MSTRG.27251	7
MSTRG.27252	1
MSTRG.27253	2
MSTRG.27254	16
MSTRG.27255	1
MSTRG.27256	2
MSTRG.27257	1
MSTRG.27258	4
MSTRG.27259	10
MSTRG.2726	1
MSTRG.27260	2
MSTRG.27261	3
MSTRG.27262	40
MSTRG.27263	15
MSTRG.27264	5
MSTRG.27265	1
MSTRG.27266	5
MSTRG.27267	1
MSTRG.27268	16
MSTRG.27269	3
MSTRG.2727	2
MSTRG.27270	1
MSTRG.27271	1
MSTRG.27272	2
MSTRG.27273	1
MSTRG.27274	3
MSTRG.27275	1
MSTRG.27276	11
MSTRG.27277	1
MSTRG.27278	2
MSTRG.27279	10
MSTRG.2728	7
MSTRG.27280	2
MSTRG.27281	17
MSTRG.27282	14
MSTRG.27283	28
MSTRG.27284	16
MSTRG.27285	19
MSTRG.27286	3
MSTRG.27287	20
MSTRG.27288	9
MSTRG.27289	21
MSTRG.2729	6
MSTRG.27290	3
MSTRG.27291	1
MSTRG.27292	9
MSTRG.27293	2
MSTRG.27294	23
MSTRG.27295	9
MSTRG.27296	2
MSTRG.27297	15
MSTRG.27298	4
MSTRG.27299	1
MSTRG.273	2
MSTRG.2730	2
MSTRG.27300	21
MSTRG.27301	2
MSTRG.27302	2
MSTRG.27303	14
MSTRG.27304	21
MSTRG.27305	1
MSTRG.27306	9
MSTRG.27307	3
MSTRG.27308	5
MSTRG.27309	2
MSTRG.2731	6
MSTRG.27310	7
MSTRG.27311	4
MSTRG.27312	2
MSTRG.27313	1
MSTRG.27314	3
MSTRG.27315	12
MSTRG.27316	10
MSTRG.27317	3
MSTRG.27318	3
MSTRG.27319	10
MSTRG.2732	9
MSTRG.27320	9
MSTRG.27321	11
MSTRG.27322	2
MSTRG.27323	1
MSTRG.27324	14
MSTRG.27325	2
MSTRG.27326	9
MSTRG.27327	14
MSTRG.27328	3
MSTRG.27329	2
MSTRG.2733	6
MSTRG.27330	1
MSTRG.27331	2
MSTRG.27332	2
MSTRG.27333	6
MSTRG.27334	3
MSTRG.27335	4
MSTRG.27336	1
MSTRG.27337	3
MSTRG.27338	23
MSTRG.27339	5
MSTRG.2734	9
MSTRG.27340	15
MSTRG.27341	23
MSTRG.27342	5
MSTRG.27343	1
MSTRG.27344	4
MSTRG.27345	4
MSTRG.27346	1
MSTRG.27347	1
MSTRG.27348	3
MSTRG.27349	53
MSTRG.2735	3
MSTRG.27350	1
MSTRG.27351	4
MSTRG.27352	2
MSTRG.27353	13
MSTRG.27354	16
MSTRG.27355	12
MSTRG.27356	3
MSTRG.27357	6
MSTRG.27358	2
MSTRG.27359	2
MSTRG.2736	1
MSTRG.27360	4
MSTRG.27361	4
MSTRG.27362	15
